index	link	name	rating	review	price	categories	neighborhood	road	city	postcode	phone	feedback
186	http://www.yelp.com//biz/5-line-los-angeles-2	5 Line	stars_4_half	56	$$	bars, italian	Eagle Rock	2136 Colorado Blvd	Los Angeles	90041	(323) 255-8500	"50 beers on tap, Hopefully these will rotate from time to time. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Great addition to the neighborhood, so glad they're open. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Plenty of flatscreens to watch games."
187	http://www.yelp.com//biz/son-of-a-gun-los-angeles	Son of a Gun	stars_4	966	$$$	seafood	Beverly Grove	8370 W 3rd St	Los Angeles	90048	(323) 782-9033	'Shrimp toast-- soo creative, very yummyy (must order. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The best fried chicken sandwich lives down the street from me. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Lobster roll - buttery and bread was perfectly toasted.'
188	http://www.yelp.com//biz/cafe-los-feliz-los-angeles	Cafe Los Feliz	stars_4_half	267	$	bakeries, coffee, sandwiches	Los Feliz	2118 Hillhurst Ave	Los Angeles	90027	(323) 664-7111	"The veggie and cheese croissants were all delicious as well. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Can't wait to go back and try all the other mouth watering pastries. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The chipotle sauce makes the breakfast burrito taste\xe2\x80\xa6"
189	http://www.yelp.com//biz/roscoes-house-of-chicken-and-waffles-los-angeles-3	Roscoe\xe2\x80\x99s House of Chicken &amp; Waffles	stars_4	2058	$$	southern, breakfast_brunch, soulfood	Hollywood	1514 N Gower St	Los Angeles	90028	(323) 466-7453	"Roscoe's is hands down THE BEST Waffle House in CALIFORINA. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Make sure you try the mac and cheese and the greens. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Delicious crispy fried chicken with equally amazing gravy."
190	http://www.yelp.com//biz/the-little-door-los-angeles	The Little Door	stars_4	1071	$$$	french, seafood, steak	Beverly Grove	8164 W 3rd St	Los Angeles	90048	(323) 951-1210	'It not only has amazing food and service, but it is so romantic. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Oh mon dieu, it is the buttery, rich foie gras of the sea. \xc2\xa0\xe2\x80\xa2 \xc2\xa0my loup de mer was perfectly crusted and tasty.'
191	http://www.yelp.com//biz/bird-n-hand-los-angeles	Bird N Hand	stars_5	20	$$	southern, chicken_wings, comfortfood	Beverly Grove	339 N Fairfax Ave	Los Angeles	90048	(323) 951-0039	'Ordered the Szechaun thighs, harissa wings, tater tots, corn muffins and salad. \xc2\xa0The thighs were excellent. \xc2\xa0Boneless, fried, in a sweet and tangy sauce. \xc2\xa0Absolutely delicious and served with\xe2\x80\xa6'
192	http://www.yelp.com//biz/tofu-and-noodles-los-angeles-2	Tofu and Noodles	stars_5	27	$	korean	Koreatown, Wilshire Center	3068 W 8th St	Los Angeles	90005	(213) 915-0256	'I love their spicy rice cake and it comes with \xc2\xa0side dishes. \xc2\xa0\xe2\x80\xa2 \xc2\xa0up until I came across ul keun ee kal gook soo at T&amp;N. \xc2\xa0\xe2\x80\xa2 \xc2\xa0i would definitely recommend this place to friends.'
193	http://www.yelp.com//biz/froma-los-angeles	Froma	stars_4_half	143	$$	gourmet, delis, beer_and_wine	Beverly Grove	7960 Melrose Ave	Los Angeles	90046	(323) 653-3700	"It was by far the best panini I've ever had. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The meats, vegetables and cheeses are all perfection. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I never knew cheese could be dessert until I met Francine."
194	http://www.yelp.com//biz/pizzeria-mozza-los-angeles	Pizzeria Mozza	stars_4	2823	$$$	pizza, italian, sandwiches	Hancock Park	641 N Highland Ave	Los Angeles	90036	(323) 297-0101	'HOUSE MADE fennel sausage, panna, red onion, and scallions. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Butterscotch Budino - The perfect blend of sweet and savory. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Awesome fried potatoes and ricotta stuffed squash blossoms.'
195	http://www.yelp.com//biz/roscoes-house-of-chicken-and-waffles-los-angeles	Roscoe\xe2\x80\x99s House of Chicken &amp; Waffles	stars_4	1564	$$	breakfast_brunch, soulfood	Mid-City	5006 W Pico Blvd	Los Angeles	90019	(323) 934-4405	"Other items are delicious as well - grits, mac n cheese, corn. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Definitely got the best fried chicken &amp; waffle. \xc2\xa0\xe2\x80\xa2 \xc2\xa0and i definitely love love love roscoe's chicken and gravy."
196	http://www.yelp.com//biz/daves-bbq-and-grill-los-angeles	Dave\xe2\x80\x99s BBQ &amp; Grill	stars_4_half	41	$	bbq, tradamerican	East Hollywood	5185 W Sunset Blvd	Los Angeles	90027	(323) 928-2448	"Cheaper than Korean BBQ, but you don't leave hating yourself. \xc2\xa0\xe2\x80\xa2 \xc2\xa0...food but can't decide on Asian BBQ or hot pot - Dave's has both. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Its thai korean bbq i like the style, garlic pork\xe2\x80\xa6"
197	http://www.yelp.com//biz/foodlab-los-angeles-2	Foodlab	stars_4	298	$$	coffee, sandwiches, austrian	West Hollywood	7253 Santa Monica Blvd	Los Angeles	90046	(323) 851-7120	'Intimate back patio with shady plants providing shade. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I highly recommend the Chicken arugula salad. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I personally prefer the organic turkey breast w/ brie.'
198	http://www.yelp.com//biz/desano-pizza-bakery-los-angeles	DeSano Pizza Bakery	stars_4_half	112	$$	pizza, italian	East Hollywood	4959 Santa Monica Blvd	Los Angeles	90029	(323) 913-7000	'Bonus points for a dedicated (free) parking lot and gelato. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The crust is wonderfully chewy and slightly charred. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I tried the San Gennaro, the Margherita, and the chocolate gelato.'
199	http://www.yelp.com//biz/peking-tavern-los-angeles-2	Peking Tavern	stars_4	211	$$	gastropubs, chinese	Downtown	806 S Spring St	Los Angeles	90014	(213) 988-8308	'Cool spot with great beer selection and tasty fresh dumplings. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Gluten free spicy beef noodle soup. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My faves were definitely the Scallion Pancake &amp; the Fri Chicken.'
200	http://www.yelp.com//biz/fundamental-la-los-angeles-2	fundamental LA	stars_4	494	$$	newamerican	Westwood	1303 Westwood Blvd	Los Angeles	90024	(310) 444-7581	'This is by far the best Chicken Torta I have ever tasted. \xc2\xa0\xe2\x80\xa2 \xc2\xa0But then, I decided to try the house made vanilla cream soda. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Must try: Carrot risotto and churros for dessert.'
